Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,New York,New York City,6,1,2017,69.4
North America,US,New York,New York City,6,2,2017,70.6
North America,US,New York,New York City,6,3,2017,66.1
North America,US,New York,New York City,6,4,2017,66.0
North America,US,New York,New York City,6,5,2017,61.8
North America,US,New York,New York City,6,6,2017,58.0
North America,US,New York,New York City,6,7,2017,58.6
North America,US,New York,New York City,6,8,2017,63.9
North America,US,New York,New York City,6,9,2017,66.7
North America,US,New York,New York City,6,10,2017,78.1
North America,US,New York,New York City,6,11,2017,83.7
North America,US,New York,New York City,6,12,2017,86.7
North America,US,New York,New York City,6,13,2017,89.7
North America,US,New York,New York City,6,14,2017,78.8
North America,US,New York,New York City,6,15,2017,70.7
North America,US,New York,New York City,6,16,2017,65.6
North America,US,New York,New York City,6,17,2017,67.0
North America,US,New York,New York City,6,18,2017,75.3
North America,US,New York,New York City,6,19,2017,78.5
North America,US,New York,New York City,6,20,2017,76.9
North America,US,New York,New York City,6,21,2017,80.3
North America,US,New York,New York City,6,22,2017,77.1
North America,US,New York,New York City,6,23,2017,81.2
North America,US,New York,New York City,6,24,2017,79.5
North America,US,New York,New York City,6,25,2017,78.2
North America,US,New York,New York City,6,26,2017,74.0
North America,US,New York,New York City,6,27,2017,71.2
North America,US,New York,New York City,6,28,2017,71.5
North America,US,New York,New York City,6,29,2017,76.0
North America,US,New York,New York City,6,30,2017,76.6
North America,US,New York,New York City,7,1,2017,79.0
North America,US,New York,New York City,7,2,2017,79.8
North America,US,New York,New York City,7,3,2017,83.3
North America,US,New York,New York City,7,4,2017,77.8
North America,US,New York,New York City,7,5,2017,76.7
North America,US,New York,New York City,7,6,2017,74.5
North America,US,New York,New York City,7,7,2017,72.4
North America,US,New York,New York City,7,8,2017,78.5
North America,US,New York,New York City,7,9,2017,76.3
North America,US,New York,New York City,7,10,2017,78.7
North America,US,New York,New York City,7,11,2017,80.5
North America,US,New York,New York City,7,12,2017,84.2
North America,US,New York,New York City,7,13,2017,86.0
North America,US,New York,New York City,7,14,2017,69.8
North America,US,New York,New York City,7,15,2017,73.7
North America,US,New York,New York City,7,16,2017,78.0
North America,US,New York,New York City,7,17,2017,80.1
North America,US,New York,New York City,7,18,2017,78.0
North America,US,New York,New York City,7,19,2017,84.8
North America,US,New York,New York City,7,20,2017,87.2
North America,US,New York,New York City,7,21,2017,84.4
North America,US,New York,New York City,7,22,2017,85.3
North America,US,New York,New York City,7,23,2017,76.4
North America,US,New York,New York City,7,24,2017,70.2
North America,US,New York,New York City,7,25,2017,65.8
North America,US,New York,New York City,7,26,2017,70.5
North America,US,New York,New York City,7,27,2017,72.2
North America,US,New York,New York City,7,28,2017,76.9
North America,US,New York,New York City,7,29,2017,73.3
North America,US,New York,New York City,7,30,2017,72.9
North America,US,New York,New York City,7,31,2017,77.7
North America,US,New York,New York City,8,1,2017,81.3
North America,US,New York,New York City,8,2,2017,79.6
North America,US,New York,New York City,8,3,2017,76.2
North America,US,New York,New York City,8,4,2017,78.1
North America,US,New York,New York City,8,5,2017,76.3
North America,US,New York,New York City,8,6,2017,72.0
North America,US,New York,New York City,8,7,2017,70.3
North America,US,New York,New York City,8,8,2017,66.4
North America,US,New York,New York City,8,9,2017,76.5
North America,US,New York,New York City,8,10,2017,77.5
North America,US,New York,New York City,8,11,2017,75.9
North America,US,New York,New York City,8,12,2017,71.8
North America,US,New York,New York City,8,13,2017,76.8
North America,US,New York,New York City,8,14,2017,76.6
North America,US,New York,New York City,8,15,2017,73.2
North America,US,New York,New York City,8,16,2017,76.8
North America,US,New York,New York City,8,17,2017,76.4
North America,US,New York,New York City,8,18,2017,77.3
North America,US,New York,New York City,8,19,2017,80.1
North America,US,New York,New York City,8,20,2017,78.7
North America,US,New York,New York City,8,21,2017,80.8
North America,US,New York,New York City,8,22,2017,81.5
North America,US,New York,New York City,8,23,2017,80.0
North America,US,New York,New York City,8,24,2017,75.2
North America,US,New York,New York City,8,25,2017,72.3
North America,US,New York,New York City,8,26,2017,71.0
North America,US,New York,New York City,8,27,2017,70.2
North America,US,New York,New York City,8,28,2017,69.8
North America,US,New York,New York City,8,29,2017,66.5
North America,US,New York,New York City,8,30,2017,67.5
North America,US,New York,New York City,8,31,2017,74.0
North America,US,New York,New York City,9,1,2017,65.4
North America,US,New York,New York City,9,2,2017,63.2
North America,US,New York,New York City,9,3,2017,62.6
North America,US,New York,New York City,9,4,2017,71.3
North America,US,New York,New York City,9,5,2017,76.4
North America,US,New York,New York City,9,6,2017,69.9
North America,US,New York,New York City,9,7,2017,65.4
North America,US,New York,New York City,9,8,2017,67.5
North America,US,New York,New York City,9,9,2017,63.7
North America,US,New York,New York City,9,10,2017,65.0
North America,US,New York,New York City,9,11,2017,67.7
North America,US,New York,New York City,9,12,2017,71.9
North America,US,New York,New York City,9,13,2017,74.0
North America,US,New York,New York City,9,14,2017,75.1
North America,US,New York,New York City,9,15,2017,76.6
North America,US,New York,New York City,9,16,2017,74.2
North America,US,New York,New York City,9,17,2017,72.8
North America,US,New York,New York City,9,18,2017,70.2
North America,US,New York,New York City,9,19,2017,72.3
North America,US,New York,New York City,9,20,2017,73.9
North America,US,New York,New York City,9,21,2017,75.8
North America,US,New York,New York City,9,22,2017,73.8
North America,US,New York,New York City,9,23,2017,76.5
North America,US,New York,New York City,9,24,2017,79.5
North America,US,New York,New York City,9,25,2017,77.5
North America,US,New York,New York City,9,26,2017,73.7
North America,US,New York,New York City,9,27,2017,75.0
North America,US,New York,New York City,9,28,2017,74.1
North America,US,New York,New York City,9,29,2017,63.3
North America,US,New York,New York City,9,30,2017,62.1
North America,US,New York,New York City,10,1,2017,58.8
North America,US,New York,New York City,10,2,2017,64.5
North America,US,New York,New York City,10,3,2017,64.0
North America,US,New York,New York City,10,4,2017,64.8
North America,US,New York,New York City,10,5,2017,73.0
North America,US,New York,New York City,10,6,2017,74.7
North America,US,New York,New York City,10,7,2017,72.4
North America,US,New York,New York City,10,8,2017,74.0
North America,US,New York,New York City,10,9,2017,73.9
North America,US,New York,New York City,10,10,2017,75.1
North America,US,New York,New York City,10,11,2017,70.8
North America,US,New York,New York City,10,12,2017,62.7
North America,US,New York,New York City,10,13,2017,59.1
North America,US,New York,New York City,10,14,2017,65.7
North America,US,New York,New York City,10,15,2017,69.8
North America,US,New York,New York City,10,16,2017,62.6
North America,US,New York,New York City,10,17,2017,51.6
North America,US,New York,New York City,10,18,2017,55.1
North America,US,New York,New York City,10,19,2017,64.7
North America,US,New York,New York City,10,20,2017,66.9
North America,US,New York,New York City,10,21,2017,67.7
North America,US,New York,New York City,10,22,2017,66.7
North America,US,New York,New York City,10,23,2017,66.9
North America,US,New York,New York City,10,24,2017,70.8
North America,US,New York,New York City,10,25,2017,64.8
North America,US,New York,New York City,10,26,2017,58.0
North America,US,New York,New York City,10,27,2017,55.7
North America,US,New York,New York City,10,28,2017,60.9
North America,US,New York,New York City,10,29,2017,64.0
North America,US,New York,New York City,10,30,2017,57.1
North America,US,New York,New York City,10,31,2017,53.8
North America,US,New York,New York City,11,1,2017,51.4
North America,US,New York,New York City,11,2,2017,63.0
North America,US,New York,New York City,11,3,2017,66.1
North America,US,New York,New York City,11,4,2017,53.1
North America,US,New York,New York City,11,5,2017,54.8
North America,US,New York,New York City,11,6,2017,62.6
North America,US,New York,New York City,11,7,2017,48.0
North America,US,New York,New York City,11,8,2017,43.4
North America,US,New York,New York City,11,9,2017,47.6
North America,US,New York,New York City,11,10,2017,44.4
North America,US,New York,New York City,11,11,2017,31.0
North America,US,New York,New York City,11,12,2017,39.5
North America,US,New York,New York City,11,13,2017,45.4
North America,US,New York,New York City,11,14,2017,43.0
North America,US,New York,New York City,11,15,2017,43.5
North America,US,New York,New York City,11,16,2017,52.2
North America,US,New York,New York City,11,17,2017,45.5
North America,US,New York,New York City,11,18,2017,44.0
North America,US,New York,New York City,11,19,2017,53.5
North America,US,New York,New York City,11,20,2017,43.0
North America,US,New York,New York City,11,21,2017,44.7
North America,US,New York,New York City,11,22,2017,51.7
North America,US,New York,New York City,11,23,2017,38.7
North America,US,New York,New York City,11,24,2017,43.0
North America,US,New York,New York City,11,25,2017,48.6
North America,US,New York,New York City,11,26,2017,49.3
North America,US,New York,New York City,11,27,2017,45.3
North America,US,New York,New York City,11,28,2017,44.0
North America,US,New York,New York City,11,29,2017,54.4
North America,US,New York,New York City,11,30,2017,44.2
North America,US,New York,New York City,12,1,2017,50.4
North America,US,New York,New York City,12,2,2017,44.2
North America,US,New York,New York City,12,3,2017,45.3
North America,US,New York,New York City,12,4,2017,45.5
North America,US,New York,New York City,12,5,2017,53.8
North America,US,New York,New York City,12,6,2017,50.1
North America,US,New York,New York City,12,7,2017,42.7
North America,US,New York,New York City,12,8,2017,39.1
North America,US,New York,New York City,12,9,2017,35.2
North America,US,New York,New York City,12,10,2017,35.0
North America,US,New York,New York City,12,11,2017,38.0
North America,US,New York,New York City,12,12,2017,44.5
North America,US,New York,New York City,12,13,2017,29.2
North America,US,New York,New York City,12,14,2017,28.3
North America,US,New York,New York City,12,15,2017,25.5
North America,US,New York,New York City,12,16,2017,30.9
North America,US,New York,New York City,12,17,2017,35.7
North America,US,New York,New York City,12,18,2017,38.4
North America,US,New York,New York City,12,19,2017,50.2
North America,US,New York,New York City,12,20,2017,47.7
North America,US,New York,New York City,12,21,2017,37.2
North America,US,New York,New York City,12,22,2017,40.1
North America,US,New York,New York City,12,23,2017,41.2
North America,US,New York,New York City,12,24,2017,40.3
North America,US,New York,New York City,12,25,2017,36.3
North America,US,New York,New York City,12,26,2017,27.0
North America,US,New York,New York City,12,27,2017,22.8
North America,US,New York,New York City,12,28,2017,17.3
North America,US,New York,New York City,12,29,2017,15.5
North America,US,New York,New York City,12,30,2017,20.0
North America,US,New York,New York City,12,31,2017,22.0
North America,US,New York,New York City,1,1,2018,12.6
North America,US,New York,New York City,1,2,2018,18.4
North America,US,New York,New York City,1,3,2018,22.6
North America,US,New York,New York City,1,4,2018,26.1
North America,US,New York,New York City,1,5,2018,16.7
North America,US,New York,New York City,1,6,2018,11.8
North America,US,New York,New York City,1,7,2018,10.8
North America,US,New York,New York City,1,8,2018,22.2
North America,US,New York,New York City,1,9,2018,35.5
North America,US,New York,New York City,1,10,2018,34.2
North America,US,New York,New York City,1,11,2018,40.1
North America,US,New York,New York City,1,12,2018,47.9
North America,US,New York,New York City,1,13,2018,41.7
North America,US,New York,New York City,1,14,2018,20.0
North America,US,New York,New York City,1,15,2018,21.6
North America,US,New York,New York City,1,16,2018,27.9
North America,US,New York,New York City,1,17,2018,33.9
North America,US,New York,New York City,1,18,2018,26.0
North America,US,New York,New York City,1,19,2018,31.2
North America,US,New York,New York City,1,20,2018,43.4
North America,US,New York,New York City,1,21,2018,46.1
North America,US,New York,New York City,1,22,2018,42.1
North America,US,New York,New York City,1,23,2018,44.8
North America,US,New York,New York City,1,24,2018,42.9
North America,US,New York,New York City,1,25,2018,29.5
North America,US,New York,New York City,1,26,2018,32.0
North America,US,New York,New York City,1,27,2018,42.1
North America,US,New York,New York City,1,28,2018,50.3
North America,US,New York,New York City,1,29,2018,42.8
North America,US,New York,New York City,1,30,2018,34.2
North America,US,New York,New York City,1,31,2018,26.2
North America,US,New York,New York City,2,1,2018,36.9
North America,US,New York,New York City,2,2,2018,33.4
North America,US,New York,New York City,2,3,2018,22.4
North America,US,New York,New York City,2,4,2018,34.8
North America,US,New York,New York City,2,5,2018,37.4
North America,US,New York,New York City,2,6,2018,31.4
North America,US,New York,New York City,2,7,2018,33.7
North America,US,New York,New York City,2,8,2018,32.8
North America,US,New York,New York City,2,9,2018,30.8
North America,US,New York,New York City,2,10,2018,42.0
North America,US,New York,New York City,2,11,2018,45.6
North America,US,New York,New York City,2,12,2018,48.1
North America,US,New York,New York City,2,13,2018,33.0
North America,US,New York,New York City,2,14,2018,40.5
North America,US,New York,New York City,2,15,2018,51.0
North America,US,New York,New York City,2,16,2018,56.1
North America,US,New York,New York City,2,17,2018,36.0
North America,US,New York,New York City,2,18,2018,37.6
North America,US,New York,New York City,2,19,2018,41.5
North America,US,New York,New York City,2,20,2018,53.9
North America,US,New York,New York City,2,21,2018,61.8
North America,US,New York,New York City,2,22,2018,50.6
North America,US,New York,New York City,2,23,2018,37.8
North America,US,New York,New York City,2,24,2018,46.7
North America,US,New York,New York City,2,25,2018,42.3
North America,US,New York,New York City,2,26,2018,46.1
North America,US,New York,New York City,2,27,2018,47.3
North America,US,New York,New York City,2,28,2018,49.5
North America,US,New York,New York City,3,1,2018,54.5
North America,US,New York,New York City,3,2,2018,41.9
North America,US,New York,New York City,3,3,2018,40.6
North America,US,New York,New York City,3,4,2018,41.9
North America,US,New York,New York City,3,5,2018,37.5
North America,US,New York,New York City,3,6,2018,38.0
North America,US,New York,New York City,3,7,2018,36.6
North America,US,New York,New York City,3,8,2018,37.4
North America,US,New York,New York City,3,9,2018,36.8
North America,US,New York,New York City,3,10,2018,37.4
North America,US,New York,New York City,3,11,2018,38.9
North America,US,New York,New York City,3,12,2018,38.2
North America,US,New York,New York City,3,13,2018,37.3
North America,US,New York,New York City,3,14,2018,36.7
North America,US,New York,New York City,3,15,2018,38.6
North America,US,New York,New York City,3,16,2018,37.6
North America,US,New York,New York City,3,17,2018,36.4
North America,US,New York,New York City,3,18,2018,37.4
North America,US,New York,New York City,3,19,2018,39.8
North America,US,New York,New York City,3,20,2018,35.9
North America,US,New York,New York City,3,21,2018,37.8
North America,US,New York,New York City,3,22,2018,39.6
North America,US,New York,New York City,3,23,2018,42.7
North America,US,New York,New York City,3,24,2018,43.3
North America,US,New York,New York City,3,25,2018,40.4
North America,US,New York,New York City,3,26,2018,40.4
North America,US,New York,New York City,3,27,2018,39.4
North America,US,New York,New York City,3,28,2018,43.7
North America,US,New York,New York City,3,29,2018,49.6
North America,US,New York,New York City,3,30,2018,50.1
North America,US,New York,New York City,3,31,2018,47.1
North America,US,New York,New York City,4,1,2018,50.4
North America,US,New York,New York City,4,2,2018,39.8
North America,US,New York,New York City,4,3,2018,40.8
North America,US,New York,New York City,4,4,2018,45.9
North America,US,New York,New York City,4,5,2018,41.6
North America,US,New York,New York City,4,6,2018,44.8
North America,US,New York,New York City,4,7,2018,45.7
North America,US,New York,New York City,4,8,2018,38.9
North America,US,New York,New York City,4,9,2018,38.7
North America,US,New York,New York City,4,10,2018,43.2
North America,US,New York,New York City,4,11,2018,44.4
North America,US,New York,New York City,4,12,2018,50.6
North America,US,New York,New York City,4,13,2018,65.4
North America,US,New York,New York City,4,14,2018,61.6
North America,US,New York,New York City,4,15,2018,44.4
North America,US,New York,New York City,4,16,2018,46.6
North America,US,New York,New York City,4,17,2018,46.2
North America,US,New York,New York City,4,18,2018,41.9
North America,US,New York,New York City,4,19,2018,46.2
North America,US,New York,New York City,4,20,2018,43.2
North America,US,New York,New York City,4,21,2018,48.8
North America,US,New York,New York City,4,22,2018,55.2
North America,US,New York,New York City,4,23,2018,53.5
North America,US,New York,New York City,4,24,2018,54.8
North America,US,New York,New York City,4,25,2018,56.1
North America,US,New York,New York City,4,26,2018,59.6
North America,US,New York,New York City,4,27,2018,54.5
North America,US,New York,New York City,4,28,2018,56.7
North America,US,New York,New York City,4,29,2018,54.2
North America,US,New York,New York City,4,30,2018,49.0
North America,US,New York,New York City,5,1,2018,60.3
North America,US,New York,New York City,5,2,2018,76.9
North America,US,New York,New York City,5,3,2018,82.3
North America,US,New York,New York City,5,4,2018,75.8
North America,US,New York,New York City,5,5,2018,70.3
North America,US,New York,New York City,5,6,2018,62.6
North America,US,New York,New York City,5,7,2018,62.1
North America,US,New York,New York City,5,8,2018,61.8
North America,US,New York,New York City,5,9,2018,63.5
North America,US,New York,New York City,5,10,2018,59.4
North America,US,New York,New York City,5,11,2018,65.1
North America,US,New York,New York City,5,12,2018,59.2
North America,US,New York,New York City,5,13,2018,53.6
North America,US,New York,New York City,5,14,2018,58.3
North America,US,New York,New York City,5,15,2018,59.8
North America,US,New York,New York City,5,16,2018,62.9
North America,US,New York,New York City,5,17,2018,60.2
North America,US,New York,New York City,5,18,2018,64.9
North America,US,New York,New York City,5,19,2018,54.4
North America,US,New York,New York City,5,20,2018,66.7
North America,US,New York,New York City,5,21,2018,68.9
North America,US,New York,New York City,5,22,2018,64.6
North America,US,New York,New York City,5,23,2018,66.2
North America,US,New York,New York City,5,24,2018,74.5
North America,US,New York,New York City,5,25,2018,77.9
North America,US,New York,New York City,5,26,2018,82.3
North America,US,New York,New York City,5,27,2018,68.8
North America,US,New York,New York City,5,28,2018,60.0
North America,US,New York,New York City,5,29,2018,61.5
North America,US,New York,New York City,5,30,2018,69.0
North America,US,New York,New York City,5,31,2018,64.0
North America,US,New York,New York City,6,1,2018,69.0
North America,US,New York,New York City,6,2,2018,77.5
North America,US,New York,New York City,6,3,2018,65.6
North America,US,New York,New York City,6,4,2018,58.9
North America,US,New York,New York City,6,5,2018,62.5
North America,US,New York,New York City,6,6,2018,65.2
North America,US,New York,New York City,6,7,2018,64.1
North America,US,New York,New York City,6,8,2018,69.8
North America,US,New York,New York City,6,9,2018,75.6
North America,US,New York,New York City,6,10,2018,70.3
North America,US,New York,New York City,6,11,2018,65.2
North America,US,New York,New York City,6,12,2018,66.3
North America,US,New York,New York City,6,13,2018,69.3
North America,US,New York,New York City,6,14,2018,77.5
North America,US,New York,New York City,6,15,2018,71.7
North America,US,New York,New York City,6,16,2018,75.1
North America,US,New York,New York City,6,17,2018,79.3
North America,US,New York,New York City,6,18,2018,82.1
North America,US,New York,New York City,6,19,2018,83.2
North America,US,New York,New York City,6,20,2018,76.4
North America,US,New York,New York City,6,21,2018,74.7
North America,US,New York,New York City,6,22,2018,72.4
North America,US,New York,New York City,6,23,2018,65.3
North America,US,New York,New York City,6,24,2018,71.9
North America,US,New York,New York City,6,25,2018,75.9
North America,US,New York,New York City,6,26,2018,71.6
North America,US,New York,New York City,6,27,2018,71.4
North America,US,New York,New York City,6,28,2018,75.4
North America,US,New York,New York City,6,29,2018,80.6
North America,US,New York,New York City,6,30,2018,84.7
North America,US,New York,New York City,7,1,2018,87.9
North America,US,New York,New York City,7,2,2018,86.9
North America,US,New York,New York City,7,3,2018,83.2
North America,US,New York,New York City,7,4,2018,82.3
North America,US,New York,New York City,7,5,2018,82.9
North America,US,New York,New York City,7,6,2018,80.8
North America,US,New York,New York City,7,7,2018,71.5
North America,US,New York,New York City,7,8,2018,73.2
North America,US,New York,New York City,7,9,2018,77.7
North America,US,New York,New York City,7,10,2018,83.1
North America,US,New York,New York City,7,11,2018,81.7
North America,US,New York,New York City,7,12,2018,77.0
North America,US,New York,New York City,7,13,2018,77.6
North America,US,New York,New York City,7,14,2018,80.5
North America,US,New York,New York City,7,15,2018,78.9
North America,US,New York,New York City,7,16,2018,83.9
North America,US,New York,New York City,7,17,2018,82.1
North America,US,New York,New York City,7,18,2018,77.1
North America,US,New York,New York City,7,19,2018,76.0
North America,US,New York,New York City,7,20,2018,76.4
North America,US,New York,New York City,7,21,2018,73.9
North America,US,New York,New York City,7,22,2018,75.5
North America,US,New York,New York City,7,23,2018,79.5
North America,US,New York,New York City,7,24,2018,81.1
North America,US,New York,New York City,7,25,2018,78.5
North America,US,New York,New York City,7,26,2018,78.8
North America,US,New York,New York City,7,27,2018,82.8
North America,US,New York,New York City,7,28,2018,78.4
North America,US,New York,New York City,7,29,2018,79.0
North America,US,New York,New York City,7,30,2018,77.8
North America,US,New York,New York City,7,31,2018,75.9
North America,US,New York,New York City,8,1,2018,80.4
North America,US,New York,New York City,8,2,2018,84.2
North America,US,New York,New York City,8,3,2018,81.3
North America,US,New York,New York City,8,4,2018,79.9
North America,US,New York,New York City,8,5,2018,85.2
North America,US,New York,New York City,8,6,2018,87.3
North America,US,New York,New York City,8,7,2018,85.7
North America,US,New York,New York City,8,8,2018,83.4
North America,US,New York,New York City,8,9,2018,83.7
North America,US,New York,New York City,8,10,2018,82.5
North America,US,New York,New York City,8,11,2018,77.2
North America,US,New York,New York City,8,12,2018,76.9
North America,US,New York,New York City,8,13,2018,74.6
North America,US,New York,New York City,8,14,2018,76.4
North America,US,New York,New York City,8,15,2018,79.4
North America,US,New York,New York City,8,16,2018,85.3
North America,US,New York,New York City,8,17,2018,85.7
North America,US,New York,New York City,8,18,2018,81.1
North America,US,New York,New York City,8,19,2018,72.7
North America,US,New York,New York City,8,20,2018,71.8
North America,US,New York,New York City,8,21,2018,73.3
North America,US,New York,New York City,8,22,2018,78.4
North America,US,New York,New York City,8,23,2018,74.4
North America,US,New York,New York City,8,24,2018,76.6
North America,US,New York,New York City,8,25,2018,76.1
North America,US,New York,New York City,8,26,2018,76.9
North America,US,New York,New York City,8,27,2018,82.9
North America,US,New York,New York City,8,28,2018,86.3
North America,US,New York,New York City,8,29,2018,90.9
North America,US,New York,New York City,8,30,2018,87.4
North America,US,New York,New York City,8,31,2018,77.5
North America,US,New York,New York City,9,1,2018,73.7
North America,US,New York,New York City,9,2,2018,75.5
North America,US,New York,New York City,9,3,2018,82.2
North America,US,New York,New York City,9,4,2018,86.1
North America,US,New York,New York City,9,5,2018,84.6
North America,US,New York,New York City,9,6,2018,84.5
North America,US,New York,New York City,9,7,2018,75.8
North America,US,New York,New York City,9,8,2018,70.9
North America,US,New York,New York City,9,9,2018,62.7
North America,US,New York,New York City,9,10,2018,61.7
North America,US,New York,New York City,9,11,2018,67.6
North America,US,New York,New York City,9,12,2018,73.8
North America,US,New York,New York City,9,13,2018,73.0
North America,US,New York,New York City,9,14,2018,72.8
North America,US,New York,New York City,9,15,2018,74.2
North America,US,New York,New York City,9,16,2018,75.8
North America,US,New York,New York City,9,17,2018,75.0
North America,US,New York,New York City,9,18,2018,76.6
North America,US,New York,New York City,9,19,2018,75.6
North America,US,New York,New York City,9,20,2018,69.3
North America,US,New York,New York City,9,21,2018,70.7
North America,US,New York,New York City,9,22,2018,72.6
North America,US,New York,New York City,9,23,2018,64.6
North America,US,New York,New York City,9,24,2018,64.9
North America,US,New York,New York City,9,25,2018,62.1
North America,US,New York,New York City,9,26,2018,76.0
North America,US,New York,New York City,9,27,2018,69.9
North America,US,New York,New York City,9,28,2018,63.4
North America,US,New York,New York City,9,29,2018,66.0
North America,US,New York,New York City,9,30,2018,65.1
North America,US,New York,New York City,10,1,2018,70.2
North America,US,New York,New York City,10,2,2018,72.8
North America,US,New York,New York City,10,3,2018,71.3
North America,US,New York,New York City,10,4,2018,70.4
North America,US,New York,New York City,10,5,2018,68.5
North America,US,New York,New York City,10,6,2018,65.7
North America,US,New York,New York City,10,7,2018,72.7
North America,US,New York,New York City,10,8,2018,69.7
North America,US,New York,New York City,10,9,2018,71.2
North America,US,New York,New York City,10,10,2018,74.8
North America,US,New York,New York City,10,11,2018,74.1
North America,US,New York,New York City,10,12,2018,65.0
North America,US,New York,New York City,10,13,2018,54.0
North America,US,New York,New York City,10,14,2018,55.3
North America,US,New York,New York City,10,15,2018,60.4
North America,US,New York,New York City,10,16,2018,57.8
North America,US,New York,New York City,10,17,2018,55.8
North America,US,New York,New York City,10,18,2018,49.3
North America,US,New York,New York City,10,19,2018,52.4
North America,US,New York,New York City,10,20,2018,59.0
North America,US,New York,New York City,10,21,2018,51.2
North America,US,New York,New York City,10,22,2018,46.9
North America,US,New York,New York City,10,23,2018,48.7
North America,US,New York,New York City,10,24,2018,51.8
North America,US,New York,New York City,10,25,2018,47.8
North America,US,New York,New York City,10,26,2018,45.2
North America,US,New York,New York City,10,27,2018,48.9
North America,US,New York,New York City,10,28,2018,50.3
North America,US,New York,New York City,10,29,2018,53.2
North America,US,New York,New York City,10,30,2018,50.4
North America,US,New York,New York City,10,31,2018,54.7
North America,US,New York,New York City,11,1,2018,62.4
North America,US,New York,New York City,11,2,2018,65.4
North America,US,New York,New York City,11,3,2018,59.8
North America,US,New York,New York City,11,4,2018,51.0
North America,US,New York,New York City,11,5,2018,51.2
North America,US,New York,New York City,11,6,2018,51.9
North America,US,New York,New York City,11,7,2018,58.8
North America,US,New York,New York City,11,8,2018,54.3
North America,US,New York,New York City,11,9,2018,48.2
North America,US,New York,New York City,11,10,2018,47.8
North America,US,New York,New York City,11,11,2018,40.8
North America,US,New York,New York City,11,12,2018,44.1
North America,US,New York,New York City,11,13,2018,48.4
North America,US,New York,New York City,11,14,2018,40.1
North America,US,New York,New York City,11,15,2018,32.9
North America,US,New York,New York City,11,16,2018,40.6
North America,US,New York,New York City,11,17,2018,43.7
North America,US,New York,New York City,11,18,2018,42.9
North America,US,New York,New York City,11,19,2018,42.4
North America,US,New York,New York City,11,20,2018,46.1
North America,US,New York,New York City,11,21,2018,41.8
North America,US,New York,New York City,11,22,2018,27.3
North America,US,New York,New York City,11,23,2018,23.4
North America,US,New York,New York City,11,24,2018,36.5
North America,US,New York,New York City,11,25,2018,49.6
North America,US,New York,New York City,11,26,2018,49.5
North America,US,New York,New York City,11,27,2018,44.6
North America,US,New York,New York City,11,28,2018,39.7
North America,US,New York,New York City,11,29,2018,42.7
North America,US,New York,New York City,11,30,2018,40.6
North America,US,New York,New York City,12,1,2018,41.5
North America,US,New York,New York City,12,2,2018,46.2
North America,US,New York,New York City,12,3,2018,54.5
North America,US,New York,New York City,12,4,2018,42.0
North America,US,New York,New York City,12,5,2018,33.1
North America,US,New York,New York City,12,6,2018,35.9
North America,US,New York,New York City,12,7,2018,37.8
North America,US,New York,New York City,12,8,2018,30.7
North America,US,New York,New York City,12,9,2018,33.3
North America,US,New York,New York City,12,10,2018,34.7
North America,US,New York,New York City,12,11,2018,35.1
North America,US,New York,New York City,12,12,2018,36.9
North America,US,New York,New York City,12,13,2018,36.1
North America,US,New York,New York City,12,14,2018,43.4
North America,US,New York,New York City,12,15,2018,47.9
North America,US,New York,New York City,12,16,2018,42.5
North America,US,New York,New York City,12,17,2018,40.9
North America,US,New York,New York City,12,18,2018,36.5
North America,US,New York,New York City,12,19,2018,32.6
North America,US,New York,New York City,12,20,2018,40.1
North America,US,New York,New York City,12,21,2018,53.8
North America,US,New York,New York City,12,22,2018,48.5
North America,US,New York,New York City,12,23,2018,40.3
North America,US,New York,New York City,12,24,2018,39.3
North America,US,New York,New York City,12,25,2018,37.5
North America,US,New York,New York City,12,26,2018,37.1
North America,US,New York,New York City,12,27,2018,41.1
North America,US,New York,New York City,12,28,2018,47.2
North America,US,New York,New York City,12,29,2018,52.3
North America,US,New York,New York City,12,30,2018,37.5
North America,US,New York,New York City,12,31,2018,40.4
North America,US,New York,New York City,1,1,2019,51.1
North America,US,New York,New York City,1,2,2019,38.7
North America,US,New York,New York City,1,3,2019,41.4
North America,US,New York,New York City,1,4,2019,40.9
North America,US,New York,New York City,1,5,2019,44.4
North America,US,New York,New York City,1,6,2019,44.8
North America,US,New York,New York City,1,7,2019,30.5
North America,US,New York,New York City,1,8,2019,39.5
North America,US,New York,New York City,1,9,2019,44.1
North America,US,New York,New York City,1,10,2019,34.5
North America,US,New York,New York City,1,11,2019,28.1
North America,US,New York,New York City,1,12,2019,26.5
North America,US,New York,New York City,1,13,2019,29.7
North America,US,New York,New York City,1,14,2019,27.7
North America,US,New York,New York City,1,15,2019,30.4
North America,US,New York,New York City,1,16,2019,32.0
North America,US,New York,New York City,1,17,2019,31.1
North America,US,New York,New York City,1,18,2019,33.3
North America,US,New York,New York City,1,19,2019,35.8
North America,US,New York,New York City,1,20,2019,34.9
North America,US,New York,New York City,1,21,2019,12.6
North America,US,New York,New York City,1,22,2019,19.3
North America,US,New York,New York City,1,23,2019,34.8
North America,US,New York,New York City,1,24,2019,49.6
North America,US,New York,New York City,1,25,2019,36.9
North America,US,New York,New York City,1,26,2019,29.8
North America,US,New York,New York City,1,27,2019,38.3
North America,US,New York,New York City,1,28,2019,33.1
